"","CustomerID","recency","frequency","monetary"
"1364",12539,43.4375,5,3852.5
"1365",17797,43.44375,3,780.43
"1366",12847,43.4472222222222,1,871.54
"1367",13160,43.4534722222222,1,91.8
"1368",17080,43.4590277777778,3,285.5
"1369",12647,43.4611111111111,13,3669.92
"1370",16186,43.4701388888889,13,3991.94
"1371",17147,43.4777777777778,6,1679.64
"1372",14112,43.4791666666667,12,2774.17
"1373",15657,43.4868055555556,1,30
"1374",15506,43.4923611111111,3,979.26
"1375",16869,43.4986111111111,5,805.62
"1376",17716,43.5,12,5505.79
"1377",16298,43.5006944444444,3,598.2
"1378",14332,43.5041666666667,3,866.31
"1379",15529,43.5215277777778,12,3967.78
"1380",13028,43.5347222222222,3,659.68
"1381",16638,43.5354166666667,11,1676.47
"1382",12567,43.5402777777778,11,9114.94
"1383",17613,43.5479166666667,17,4509.37
"1384",13871,43.5493055555556,14,6389.8
"1385",17461,43.56875,3,757.46
"1386",15124,43.5770833333333,2,184.19
"1387",12477,43.5895833333333,9,13117.01
"1388",12610,43.6013888888889,7,2057.99
"1389",13308,43.6034722222222,4,1367.61
"1390",12712,43.6145833333333,17,4241.63
"1391",17330,43.6277777777778,2,363.9
"1392",15489,43.6298611111111,4,1090.03
"1393",12356,43.6388888888889,3,2811.43
"1394",12481,43.6465277777778,11,5590.86
"1395",14948,44.2805555555556,7,1066.57
"1396",18006,44.2972222222222,1,444.68
"1397",16804,44.3034722222222,3,536.99
"1398",15805,44.3111111111111,20,5452.17
"1399",15432,44.3125,1,171.19
"1400",12500,44.3194444444444,13,4206.27
"1401",18263,44.3201388888889,4,1211.08
"1402",16278,44.3270833333333,3,537.83
"1403",12626,44.3291666666667,13,6388.35
"1404",16912,44.3395833333333,14,2528.67
"1405",12993,44.3409722222222,4,414.76
"1406",16809,44.34375,6,912.74
"1407",15967,44.3465277777778,2,418.83
"1408",15051,44.3486111111111,3,1391.61
"1409",13500,44.3506944444444,4,1136.77
"1410",12991,44.3513888888889,2,503.76
"1411",17368,44.3569444444444,9,1349.52
"1412",18075,44.3604166666667,14,2538.72
"1413",14898,44.3791666666667,8,1228.32
"1414",12910,44.3972222222222,8,3075.04
"1415",14851,44.4027777777778,2,511.35
"1416",17596,44.4090277777778,7,2827.93
"1417",17896,44.4173611111111,1,256.32
"1418",16999,44.4215277777778,2,484.82
"1419",14109,44.4229166666667,2,80.2
"1420",16204,44.4305555555556,1,405.71
"1421",13447,44.4319444444444,4,1104.23
"1422",13939,44.4354166666667,4,556.75
"1423",16085,44.4416666666667,5,981.51
"1424",13131,44.44375,4,1039.3
"1425",13629,44.44375,11,7792.36
"1426",13285,44.4451388888889,4,2709.12
"1427",13926,44.4472222222222,1,223.85
"1428",13575,44.4486111111111,5,732.07
"1429",17680,44.4708333333333,1,184.4
"1430",16669,44.4819444444444,4,1370.87
"1431",16469,44.4826388888889,4,650.43
"1432",14507,44.4854166666667,7,1368.18
"1433",15900,44.4868055555556,1,351.11
"1434",16916,44.4944444444444,2,576.26
"1435",16855,44.4979166666667,2,328.4
"1436",12731,44.5006944444444,14,18793.41
"1437",12640,44.5055555555556,3,1174.58
"1438",18246,44.5076388888889,2,596.1
"1439",17377,44.5298611111111,21,3925.92
"1440",15110,44.5305555555556,7,970.25
"1441",15584,44.5451388888889,5,722.61
"1442",17198,44.55625,3,692.22
"1443",14286,44.5597222222222,5,4595.81
"1444",14057,44.5611111111111,18,6147.4
"1445",16008,44.5611111111111,3,478.78
"1446",16245,44.5736111111111,5,1352.36
"1447",17549,44.5840277777778,2,148.86
"1448",15269,44.6027777777778,1,408.8
"1449",13816,44.6402777777778,4,555.04
"1450",13449,44.6472222222222,1,291.88
"1451",12890,45.2736111111111,1,380.47
"1452",12933,45.3069444444444,4,606.28
"1453",17357,45.3125,2,388.14
"1454",15679,45.3201388888889,4,781.28
"1455",15556,45.3277777777778,1,279.77
"1456",18181,45.3694444444444,1,382.8
"1457",14544,45.3708333333333,2,2024.45
"1458",15720,45.3833333333333,1,598.73
"1459",13614,45.3840277777778,4,1610.46
"1460",18123,45.4006944444444,2,589.44
"1461",12415,45.4013888888889,26,123725.45
"1462",15955,45.40625,16,4389.81
"1463",16557,45.4138888888889,2,281.85
"1464",17521,45.4166666666667,4,721.96
"1465",17220,45.4256944444444,14,3198.25
"1466",17153,45.4291666666667,1,213.78
"1467",13066,45.43125,3,430.9
"1468",17564,45.4395833333333,3,454.01
"1469",14522,45.4416666666667,4,974.54
"1470",14714,45.4534722222222,1,160.19
"1471",14666,45.4604166666667,1,195.25
"1472",13236,45.4652777777778,3,727.27
"1473",18043,45.4666666666667,3,559.51
"1474",13058,45.4701388888889,3,271.4
"1475",14725,45.4708333333333,1,718.08
"1476",18259,45.4763888888889,3,2338.6
"1477",12676,45.4826388888889,6,1331.39
"1478",14715,45.4930555555556,4,867.38
"1479",15524,45.49375,1,440
"1480",13846,45.4951388888889,4,847.61
"1481",14533,45.4965277777778,9,1812.62
"1482",17777,45.4986111111111,3,665.86
"1483",17974,45.5159722222222,3,740.79
"1484",13455,45.5270833333333,4,1007.35
"1485",13692,45.5298611111111,5,1466.87
"1486",13735,45.5319444444444,8,2766.18
"1487",13632,45.5479166666667,6,2117.02
"1488",15758,45.55,1,205.25
"1489",17510,45.5833333333333,1,308.48
"1490",15582,45.5868055555556,3,682.91
"1491",17314,45.5965277777778,11,2514.76
"1492",12883,45.6027777777778,4,703.47
"1493",15419,45.6090277777778,1,135.86
"1494",16423,45.6104166666667,1,346.12
"1495",16341,45.6166666666667,6,1959.38
"1496",16878,45.6305555555556,2,0
"1497",15981,45.6666666666667,8,3408.48
"1498",14680,46.2923611111111,23,26932.34
"1499",15660,46.2930555555556,12,1552.01
"1500",15050,46.3215277777778,5,1727.17
"1501",17235,46.3395833333333,2,550.06
"1502",16478,46.3395833333333,3,331
"1503",16519,46.3465277777778,2,215.08
"1504",12374,46.3493055555556,1,742.93
"1505",13835,46.3493055555556,4,834.57
"1506",13577,46.3618055555556,5,1658.3
"1507",16504,46.3625,1,484.38
"1508",12642,46.3729166666667,3,1013.26
"1509",14953,46.3756944444444,1,289.82
"1510",15781,46.3770833333333,4,333.56
"1511",15058,46.3770833333333,11,2124.99
"1512",15532,46.38125,6,1517.08
"1513",17793,46.4,1,323.04
"1514",15125,46.41875,23,11117.05
"1515",16207,46.4229166666667,1,394.38
"1516",16639,46.4256944444444,4,1169.38
"1517",16747,46.4326388888889,4,826.96
"1518",15839,46.4409722222222,5,1020.74
"1519",15458,46.4527777777778,1,161.64
"1520",17081,46.4611111111111,2,290.16
"1521",17652,46.4618055555556,18,4737.13
"1522",15863,46.4659722222222,2,68.84
"1523",18117,46.4673611111111,1,320.72
"1524",18082,46.46875,1,703.37
"1525",17538,46.4916666666667,1,98.42
"1526",14684,46.51875,5,1236.28
"1527",15168,46.5236111111111,1,106.56
"1528",12938,46.5270833333333,1,114.14
"1529",16936,46.5388888888889,1,262.68
"1530",15291,46.5402777777778,20,4596.51
"1531",16303,46.5493055555556,4,5305.83
"1532",14530,46.5569444444444,6,2925.91
"1533",14862,46.5826388888889,2,841.2
"1534",14494,46.6104166666667,1,139.56
"1535",13549,46.6111111111111,8,916.12
"1536",17663,46.6277777777778,9,1788.27
"1537",12689,46.6451388888889,2,1247.61
"1538",15365,46.6465277777778,9,1330.45
"1539",12428,46.6513888888889,12,7877.2
"1540",15203,46.6555555555556,6,1827.8
"1541",18211,46.6597222222222,5,600.07
"1542",16720,47.3180555555556,1,155.24
"1543",14382,47.3208333333333,1,626.07
"1544",13178,47.3236111111111,11,5725.47
"1545",16930,47.3243055555556,3,380.55
"1546",18069,47.3298611111111,7,2021.82
"1547",13451,47.3347222222222,6,2916.45
"1548",13603,47.3354166666667,1,164.34
"1549",14227,47.3416666666667,15,3315.71
"1550",16898,47.3444444444444,4,444.46
"1551",12508,47.3493055555556,2,398.27
"1552",12867,47.3541666666667,10,3986.22
"1553",13146,47.3548611111111,1,228.91
"1554",15411,47.3618055555556,5,1346.38
"1555",17720,47.3722222222222,4,1195.94
"1556",15449,47.3736111111111,5,971.22
"1557",15787,47.3784722222222,3,948.05
"1558",16726,47.3798611111111,5,1382.02
"1559",12865,47.3951388888889,3,1548.07
"1560",13379,47.4270833333333,3,572.56
"1561",14784,47.4375,2,289.99
"1562",17287,47.4395833333333,7,1064.11
"1563",14499,47.4576388888889,3,815.32
"1564",13700,47.4583333333333,10,2265.12
"1565",16416,47.4652777777778,4,1026.99
"1566",14882,47.4673611111111,2,589.7
"1567",13984,47.4736111111111,6,488.03
"1568",15429,47.4805555555556,3,364.9
"1569",13170,47.4868055555556,1,116.01
"1570",14487,47.4881944444444,7,1183.58
"1571",14044,47.4965277777778,4,652.82
"1572",17211,47.4979166666667,9,2299.67
"1573",13450,47.5041666666667,6,2043.72
"1574",14661,47.50625,1,107.95
"1575",13892,47.5069444444444,4,632.97
"1576",15599,47.5111111111111,2,761.74
"1577",17838,47.5152777777778,6,2312.7
"1578",17790,47.5208333333333,14,1965.55
"1579",17041,47.5270833333333,4,1065.77
"1580",17069,49.2826388888889,13,2655.22
"1581",17191,49.2930555555556,7,2095.13
"1582",12691,49.2993055555556,6,1035.8
"1583",13732,49.3409722222222,1,491.86
"1584",18014,49.3555555555556,1,166.42
"1585",13557,49.3583333333333,2,584.06
"1586",15492,49.3798611111111,2,659.46
"1587",12480,49.3805555555556,4,3281.63
"1588",17052,49.3819444444444,1,413.75
"1589",17088,49.4006944444444,4,1991.01
"1590",16332,49.4013888888889,8,1583.2
"1591",15692,49.4083333333333,1,191.04
"1592",16433,49.4104166666667,1,184.26
"1593",12517,49.4138888888889,6,2464.89
"1594",12685,49.4263888888889,6,2863.08
"1595",16460,49.4263888888889,3,814.72
"1596",16671,49.4305555555556,3,1692.27
"1597",12726,49.4340277777778,7,2609.1
"1598",15608,49.4444444444444,4,1093.68
"1599",17054,49.4611111111111,6,1353.83
"1600",15557,49.4680555555556,1,473.65
"1601",16386,49.4805555555556,2,317.2
"1602",14662,49.4909722222222,4,771.17
"1603",17512,49.4923611111111,11,2920.04
"1604",18209,49.4951388888889,1,139.1
"1605",17162,49.5180555555556,11,1707.21
"1606",14226,49.5180555555556,7,2201.64
"1607",17295,49.5493055555556,3,556.95
"1608",17015,49.5520833333333,3,1842.56
"1609",12600,49.5631944444444,11,2581.04
"1610",12589,49.5701388888889,2,646.68
"1611",14035,49.58125,5,1428.02
"1612",13727,49.5930555555556,2,333.48
"1613",14789,49.6256944444444,1,197.64
"1614",12384,49.6395833333333,3,566.16
"1615",13810,49.64375,4,899.51
"1616",14765,50.1715277777778,3,254.11
"1617",17932,50.1743055555556,3,1331.57
"1618",18135,50.1861111111111,5,681.91
"1619",16791,50.2,8,1706.28
"1620",14748,50.2270833333333,6,1311.79
"1621",16907,50.2472222222222,5,981.65
"1622",13817,50.2576388888889,2,382.98
"1623",13606,50.2597222222222,3,280.54
"1624",17901,50.2715277777778,1,110.38
"1625",13460,50.2798611111111,2,183.44
"1626",12538,50.2805555555556,1,363.95
"1627",17109,50.2923611111111,8,869.68
"1628",15111,50.2930555555556,3,1567.48
"1629",14829,50.3222222222222,6,644.65
"1630",16126,50.33125,4,6287.77
"1631",16903,50.3527777777778,1,373.24
"1632",13148,50.3590277777778,17,3348.48
"1633",16863,50.3590277777778,4,481.35
"1634",14863,50.3722222222222,1,266.76
"1635",17442,50.3791666666667,10,2210.26
"1636",12617,50.3895833333333,1,355.53
"1637",15238,50.3972222222222,5,1056.54
"1638",16434,50.3972222222222,7,1522.25
"1639",17653,50.3986111111111,5,1175.88
"1640",14466,50.4118055555556,7,2272.4
"1641",15289,50.4243055555556,4,935.1
"1642",12473,50.425,9,2848.23
"1643",15355,50.4277777777778,2,277.05
"1644",15184,50.4298611111111,2,406.76
"1645",15830,50.4340277777778,2,547.7
"1646",12599,50.4347222222222,7,1032.58
"1647",12844,50.4368055555556,2,325.96
"1648",17977,50.4388888888889,1,288.14
"1649",18217,50.4458333333333,2,621.75
"1650",14064,50.4486111111111,7,1188.32
"1651",16743,50.4493055555556,8,2191.84
"1652",17573,50.4576388888889,4,362.9
"1653",14712,50.4590277777778,3,917.07
"1654",15463,50.4604166666667,1,126.14
"1655",17416,50.4673611111111,9,6838.34
"1656",16628,50.46875,6,2183.04
"1657",18125,50.4798611111111,5,1141.34
"1658",17059,50.48125,5,3095.04
"1659",15452,50.4909722222222,3,538.73
"1660",17791,50.49375,1,106.1
"1661",15785,50.4944444444444,8,2303.75
"1662",12981,50.5,2,372.22
"1663",16986,50.5034722222222,2,1873.2
"1664",12659,50.5048611111111,1,91.68
"1665",15597,50.5097222222222,2,315.72
"1666",16025,50.5104166666667,1,439.66
"1667",12544,50.5333333333333,2,355.7
"1668",13983,50.5375,13,2590.46
"1669",17537,50.5444444444444,2,897.62
"1670",12541,50.5555555555556,3,981.18
"1671",17197,50.5611111111111,1,1013.01
"1672",16218,50.5840277777778,8,3054.87
"1673",16003,50.5854166666667,5,2735.37
"1674",12708,50.5888888888889,16,2616.32
"1675",14944,50.6180555555556,14,5842.95
"1676",18236,50.6625,6,882.24
"1677",15450,51.2840277777778,1,429.84
"1678",16996,51.3034722222222,9,1427.46
"1679",17702,51.33125,6,1719.72
"1680",16953,51.3375,1,20.8
"1681",13992,51.3590277777778,1,76.8
"1682",15986,51.3631944444444,1,168.12
"1683",17690,51.3631944444444,16,4748.45
"1684",13522,51.3673611111111,1,125.8
"1685",15114,51.3715277777778,10,2760.56
"1686",16516,51.3756944444444,1,101.7
"1687",15485,51.3951388888889,3,2575
"1688",17867,51.40625,8,622.75
"1689",14968,51.4180555555556,1,147.59
"1690",13209,51.4208333333333,11,5820.16
"1691",17038,51.4236111111111,1,112.4
"1692",12532,51.4256944444444,1,349.83
"1693",14240,51.4270833333333,2,890.34
"1694",17011,51.4375,1,270.9
"1695",14921,51.4465277777778,2,1316.07
"1696",12893,51.4763888888889,1,188.14
"1697",13804,51.4777777777778,7,2635.79
"1698",14691,51.4791666666667,5,2114.33
"1699",16041,51.4826388888889,3,3166.4
"1700",17865,51.4944444444444,27,10158.54
"1701",13623,51.5,7,672.44
"1702",16880,51.51875,7,1519.08
"1703",12472,51.51875,13,6229.48
"1704",12949,51.5243055555556,10,4143.02
"1705",13384,51.5388888888889,9,4122.28
"1706",16751,51.55,1,1764.72
"1707",14108,51.5548611111111,3,594.16
"1708",14214,51.5618055555556,7,1000.23
"1709",15027,51.5722222222222,6,1051.95
"1710",16767,51.5958333333333,11,5580.6
"1711",16205,51.6027777777778,4,761.38
"1712",13029,51.6159722222222,3,1247.5
"1713",13046,51.6416666666667,2,629.31
"1714",14284,51.6590277777778,3,578.45
"1715",15275,52.2541666666667,2,609.19
"1716",18164,52.2576388888889,2,394.7
"1717",17022,52.2854166666667,1,71
"1718",15153,52.2854166666667,1,329.25
"1719",18216,52.2951388888889,1,481.75
"1720",15513,52.31875,22,14520.08
"1721",16602,52.3208333333333,2,494.73
"1722",16284,52.325,2,823.97
"1723",13867,52.3416666666667,3,1015.29
"1724",13643,52.3493055555556,3,519.44
"1725",15103,52.3798611111111,2,703.36
"1726",18177,52.3861111111111,7,1314.17
"1727",13110,52.3958333333333,8,1452.87
"1728",16837,52.3979166666667,12,3167.73
"1729",15043,52.3986111111111,1,537
"1730",13695,52.3986111111111,15,2504.13
"1731",17160,52.4131944444444,6,3518.03
"1732",17515,52.4138888888889,4,639.02
"1733",13272,52.4166666666667,2,276.56
"1734",16618,52.4222222222222,6,2630.64
"1735",12849,52.4298611111111,2,1050.89
"1736",12613,52.4375,6,3218.98
"1737",14676,52.4381944444444,8,2543.24
"1738",17633,52.4409722222222,6,1242.34
"1739",13975,52.4451388888889,7,2503.23
"1740",15356,52.4506944444444,10,2766.5
"1741",12990,52.4576388888889,3,409.5
"1742",17637,52.4645833333333,2,547.06
"1743",14524,52.4798611111111,9,1867.68
"1744",14232,52.4881944444444,8,2043.93
"1745",16505,52.4902777777778,1,777.6
"1746",15957,52.4902777777778,1,428.89
"1747",12721,52.4909722222222,7,2628.98
"1748",13047,52.4930555555556,18,3079.1
"1749",17289,52.4993055555556,4,936.16
"1750",15249,52.5104166666667,15,6657.36
"1751",15573,52.5152777777778,2,607.45
"1752",17219,52.5243055555556,1,114.23
"1753",16253,52.5256944444444,3,3665.62
"1754",13587,52.5298611111111,3,347
"1755",17964,52.5527777777778,2,471.7
"1756",13329,52.5631944444444,4,740.4
"1757",17886,52.5770833333333,3,899.61
"1758",14050,52.5833333333333,2,746.36
"1759",15066,52.5861111111111,2,760.59
"1760",16732,52.5875,1,603.75
"1761",16187,52.5902777777778,17,6841.24
"1762",15763,52.5944444444444,3,1048.67
"1763",14360,52.6166666666667,4,2128.23
"1764",13710,52.6555555555556,1,180.48
"1765",15330,53.2569444444444,2,714.96
"1766",14929,53.2770833333333,1,223.88
"1767",18150,53.2993055555556,3,566.58
"1768",13324,53.3395833333333,12,7072.8
"1769",16348,53.3444444444444,7,1469.45
"1770",17043,53.3520833333333,4,1735.18
"1771",17158,53.3645833333333,3,1266.97
"1772",14700,53.3888888888889,3,2235.3
"1773",18036,53.3888888888889,3,405.62
"1774",13717,53.4076388888889,7,1432.26
"1775",14623,53.4194444444444,6,869.35
"1776",12832,53.4375,2,383.03
"1777",18016,53.4409722222222,5,1483.56
"1778",16637,53.4465277777778,5,1124.59
"1779",16362,53.4576388888889,9,652.07
"1780",13993,53.4583333333333,12,3409.66
"1781",13824,53.4715277777778,5,1698.94
"1782",12408,53.4791666666667,9,2842.57
"1783",15719,53.4798611111111,14,5043.96
"1784",14387,53.4798611111111,3,1770.56
"1785",15493,53.4972222222222,7,1967.25
"1786",12484,53.5159722222222,8,4495.27
"1787",17623,53.5194444444444,1,527.05
"1788",15522,53.5236111111111,2,398.84
"1789",16053,53.5270833333333,2,1511.95
"1790",16232,53.5333333333333,5,983.23
"1791",14080,53.5354166666667,1,45.6
"1792",15870,53.5430555555556,1,354.09
"1793",13097,53.5534722222222,14,5893.32
"1794",17761,53.5673611111111,1,712.78
"1795",17430,53.6083333333333,2,265.76
"1796",17164,53.6152777777778,8,2466.4
"1797",17107,53.6381944444444,7,10380.43
"1798",15618,53.6430555555556,5,747.031
"1799",16612,53.6819444444444,4,1187.66
"1800",12357,54.3284722222222,1,6207.67
"1801",16357,54.3305555555556,3,658.88
"1802",13155,54.3465277777778,4,971.76
"1803",15025,54.3611111111111,1,377.01
"1804",17082,54.3631944444444,2,2003.85
"1805",13523,54.3673611111111,6,3755.38
"1806",17831,54.36875,1,35.4
"1807",15526,54.3722222222222,2,148.44
"1808",13759,54.3840277777778,2,659.41
"1809",18170,54.3923611111111,3,980.31
"1810",15427,54.3965277777778,3,1483.14
"1811",14517,54.4027777777778,2,330.45
"1812",15696,54.4152777777778,12,2644.46
"1813",14039,54.425,1,152.2
"1814",16488,54.4291666666667,4,492.2
"1815",13634,54.4305555555556,5,1575.16
"1816",16771,54.4388888888889,5,2246.81
"1817",14174,54.4465277777778,1,134.46
"1818",12638,54.4506944444444,1,671.69
"1819",16372,54.4527777777778,2,367.93
"1820",17608,54.4541666666667,2,193.42
"1821",12645,54.4736111111111,5,1755.38
"1822",16243,54.4777777777778,2,409.1
"1823",16445,54.4777777777778,1,230.51
"1824",14404,54.4791666666667,7,1434.72
"1825",13532,54.4826388888889,1,210.31
"1826",12838,54.4861111111111,2,683.13
"1827",13527,54.4972222222222,8,2263.76
"1828",16676,54.4993055555556,5,1558.72
"1829",15407,54.5034722222222,4,1056.44
"1830",13772,54.5118055555556,3,1132.13
"1831",16466,54.5173611111111,7,1603.46
"1832",15952,54.5291666666667,4,806.57
"1833",15017,54.5604166666667,1,125.58
"1834",14971,56.2868055555556,3,1116.57
"1835",14592,56.3090277777778,3,570.46
"1836",17703,56.3395833333333,3,798.74
"1837",13651,56.3756944444444,2,94.2
"1838",17084,56.3791666666667,2,2949.75
"1839",13938,56.3909722222222,1,71.66
"1840",15707,56.3923611111111,4,945.58
"1841",16555,56.3951388888889,2,285.89
"1842",12928,56.4,5,2062.7
"1843",16887,56.4118055555556,1,194.88
"1844",17233,56.4125,1,190.88
"1845",14567,56.41875,3,1524.46
"1846",12577,56.4388888888889,4,595.4
"1847",16012,56.4409722222222,3,1415.29
"1848",15345,56.4416666666667,2,367.69
"1849",17274,56.4472222222222,1,111.98
"1850",14412,56.4486111111111,3,761.33
"1851",15598,56.4486111111111,3,235.68
"1852",15468,56.4506944444444,5,438.46
"1853",14842,56.4520833333333,8,2456.8
"1854",16318,56.4548611111111,1,328.15
"1855",15329,56.4611111111111,5,1005.5
"1856",17193,56.4673611111111,9,1674.46
"1857",18022,56.46875,1,668.11
"1858",15010,56.4708333333333,1,308.94
"1859",18035,56.4729166666667,3,730.4
"1860",17203,56.48125,6,3563.85
"1861",17979,56.4965277777778,5,737.81
"1862",15809,56.4965277777778,6,399.21
"1863",12431,56.5034722222222,18,6416.39
"1864",15722,56.5118055555556,6,2181.21
"1865",16014,56.5256944444444,4,653.13
"1866",12944,56.5388888888889,2,604.51
"1867",17930,56.5673611111111,5,1740.48
"1868",12576,56.5756944444444,6,1306.98
"1869",14150,56.5798611111111,2,658.64
"1870",12397,56.5888888888889,2,2409.9
"1871",13592,56.5909722222222,4,247.96
"1872",14913,56.6465277777778,4,1227.43
"1873",17078,57.1965277777778,2,378.2
"1874",16729,57.2006944444444,26,7076.28
"1875",17351,57.21875,3,587.15
"1876",17076,57.2548611111111,3,841.08
"1877",16409,57.3020833333333,5,2028.88
"1878",18081,57.3125,3,343.45
"1879",14636,57.325,2,609.85
"1880",16914,57.35625,1,208.46
"1881",17403,57.3625,1,281.62
"1882",14856,57.3798611111111,3,1311.38
"1883",15612,57.3805555555556,2,195.15
"1884",12352,57.3909722222222,11,1545.41
"1885",15605,57.4048611111111,5,1198.23
"1886",13721,57.4131944444444,1,524.14
"1887",15521,57.4222222222222,13,2574.65
"1888",15252,57.4375,2,740.78
"1889",18205,57.4430555555556,2,517.36
"1890",17634,57.4520833333333,9,2361.97
"1891",13925,57.4583333333333,6,616.65
"1892",13168,57.4611111111111,5,1310.14
"1893",15998,57.46875,6,3084.17
"1894",15551,57.4743055555556,1,436.06
"1895",15227,57.5006944444444,5,1219.4
"1896",16841,57.50625,7,1774.62
"1897",16221,57.5118055555556,3,864.86
"1898",14815,57.5166666666667,2,778.5
"1899",17816,57.5180555555556,4,36.56
"1900",13728,57.5493055555556,6,1016.14
"1901",13636,57.5625,6,941.62
"1902",14098,57.5743055555556,1,147.35
"1903",12808,57.5798611111111,3,483.65
"1904",16337,57.58125,1,151.05
"1905",15651,57.6381944444444,3,646.3
"1906",14528,58.2854166666667,1,364.22
"1907",17999,58.3361111111111,2,382.06
"1908",13271,58.3868055555556,2,178.26
"1909",18104,58.4118055555556,1,754.64
"1910",16706,58.4236111111111,3,531.35
"1911",13904,58.4298611111111,2,332.64
"1912",13316,58.4305555555556,5,5815.49
"1913",16367,58.4493055555556,2,804.49
"1914",17947,58.4548611111111,1,176.68
"1915",14974,58.4576388888889,1,114.39
"1916",17800,58.4604166666667,9,1199.01
"1917",16043,58.4652777777778,4,773.99
"1918",12594,58.4861111111111,11,3320.22
"1919",18105,58.4972222222222,1,113.48
"1920",13477,58.4972222222222,8,1441.53
"1921",15576,58.4979166666667,1,940.67
"1922",12830,58.5041666666667,7,6748.4
"1923",16884,58.5055555555556,2,429.84
"1924",16308,58.525,4,2560
"1925",17719,58.5583333333333,18,5367.8
"1926",17966,58.5652777777778,5,1098.43
"1927",15065,58.59375,6,3135.98
"1928",17965,58.6034722222222,14,2622.57
"1929",14383,59.3381944444444,3,1247.69
"1930",15847,59.3881944444444,2,389.27
"1931",15423,59.4159722222222,1,43.5
"1932",18270,59.41875,3,238.95
"1933",17696,59.4284722222222,14,2201.05
"1934",15018,59.4673611111111,4,456.26
"1935",14485,59.4826388888889,1,165.75
"1936",12491,59.4875,1,460.4
"1937",16825,59.50625,2,775.18
"1938",14995,59.5145833333333,2,233.23
"1939",16830,59.5173611111111,1,325.91
"1940",16960,59.5173611111111,3,507.05
"1941",13726,59.5493055555556,2,1079.66
"1942",16029,59.5645833333333,76,50992.61
"1943",13327,59.56875,9,3617.57
"1944",13292,59.5805555555556,2,578.94
"1945",12552,59.5819444444444,2,437.82
"1946",18226,59.5854166666667,14,5192.1
"1947",13032,59.5861111111111,3,996.52
"1948",16648,59.5888888888889,2,270.86
"1949",14345,59.5895833333333,1,108.98
"1950",17166,59.5930555555556,3,189.49
"1951",16150,59.6048611111111,10,1906.07
"1952",13697,59.6152777777778,1,151.3
"1953",13461,59.6243055555556,3,1445
"1954",17733,59.6555555555556,2,692.19
"1955",13982,60.3166666666667,5,1861.11
"1956",12522,60.3541666666667,2,192.72
"1957",12588,60.3743055555556,1,214.9
"1958",18257,60.3833333333333,12,2265.38
"1959",14167,60.3965277777778,4,574.84
"1960",16018,60.4076388888889,2,408.9
"1961",17396,60.4083333333333,8,7330.8
"1962",16127,60.4180555555556,1,656.25
"1963",15974,60.4493055555556,8,3429.55
"1964",16969,60.45,3,650.41
"1965",14738,60.4604166666667,9,1289.94
"1966",13145,60.46875,5,614.77
"1967",12909,60.4701388888889,8,2128.83
"1968",17951,60.4791666666667,4,990.84
"1969",14808,60.4854166666667,15,2175.37
"1970",13544,60.5020833333333,2,291.41
"1971",13186,60.5138888888889,5,1539.69
"1972",15752,60.5159722222222,8,2628.93
"1973",15667,60.5444444444444,1,301.32
"1974",13813,60.5569444444444,5,1353.41
"1975",12571,60.5701388888889,2,519.61
"1976",16836,60.5798611111111,2,251.87
"1977",13103,60.5986111111111,1,243.94
"1978",15360,60.6006944444444,1,427.93
"1979",12581,60.6277777777778,1,197.71
"1980",13607,61.3215277777778,1,678.01
"1981",15669,61.33125,5,677.69
"1982",16190,61.3340277777778,1,215.08
"1983",18067,61.3347222222222,1,396.33
"1984",14295,61.3402777777778,2,154.7
"1985",17796,61.3486111111111,4,697.9
"1986",17373,61.3555555555556,4,646.92
"1987",15385,61.3673611111111,1,316.88
"1988",14158,61.3694444444444,1,507.66
"1989",15376,61.3722222222222,3,1233.36
"1990",17213,61.3798611111111,11,2741.08
"1991",13421,61.4020833333333,3,1848.98
"1992",15478,61.4034722222222,2,1441.42
"1993",17447,61.4041666666667,2,541.53
"1994",13617,61.4236111111111,3,544.18
"1995",16049,61.4451388888889,3,1111.79
"1996",15748,61.4645833333333,1,149.31
"1997",15865,61.4701388888889,3,895.13
"1998",14040,61.4708333333333,15,3542.19
"1999",14077,61.4756944444444,5,499.42
"2000",13524,61.4763888888889,5,680.18
"2001",17609,61.4805555555556,6,1103.92
"2002",17255,61.4875,2,298.41
"2003",14179,61.4951388888889,2,719.78
"2004",13566,61.5006944444444,2,874.71
"2005",14582,61.5027777777778,1,114.11
"2006",13278,61.5076388888889,1,542.73
"2007",17018,61.5125,2,920.1
"2008",17372,61.5159722222222,8,1342.68
"2009",15059,61.5173611111111,11,1325.82
"2010",15860,61.5243055555556,8,977.21
"2011",14810,61.5284722222222,11,2087.88
"2012",16601,61.5354166666667,1,244.8
"2013",15370,61.5430555555556,8,2360.55
"2014",16235,61.5444444444444,6,858.41
"2015",15708,61.5458333333333,11,3329.72
"2016",17839,63.2729166666667,1,338.8
"2017",17272,63.3076388888889,5,2144.53
"2018",17837,63.3229166666667,10,1560.53
"2019",13812,63.3979166666667,3,539
"2020",12895,63.4229166666667,3,347.3
"2021",14221,63.4291666666667,10,3427.85
"2022",16102,63.4451388888889,3,1842.14
"2023",12678,63.4555555555556,13,17588.26
"2024",17418,63.4583333333333,2,463.46
"2025",17552,63.4902777777778,6,909.96
"2026",14498,63.49375,5,1957.32
"2027",12432,63.5118055555556,5,5059.32
